gate,run,num_qubits,depth,size,exec_time_sec,error_rate,fidelity,energy_consumption_mJ,quantum_volume,depolarization_rate,noise_rate,noise_model_used
H,290,1,2,2,0.00226593017578125,0.4990234375,0.5009765625,1,2,0.05,0.05,Yes
H,291,1,2,2,0.00232458114624023,0.5,0.5,1,2,0.05,0.05,Yes
H,292,1,2,2,0.00232195854187011,0.529296875,0.470703125,1,2,0.05,0.05,Yes
H,293,1,2,2,0.00364375114440917,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,294,1,2,2,0.00219345092773437,0.515625,0.484375,1,2,0.05,0.05,Yes
H,295,1,2,2,0.00228786468505859,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,296,1,2,2,0.00223207473754882,0.490234375,0.509765625,1,2,0.05,0.05,Yes
H,297,1,2,2,0.00228619575500488,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,298,1,2,2,0.00228357315063476,0.4677734375,0.5322265625,1,2,0.05,0.05,Yes
H,299,1,2,2,0.00230932235717773,0.513671875,0.486328125,1,2,0.05,0.05,Yes
H,300,1,2,2,0.00234937667846679,0.4765625,0.5234375,1,2,0.05,0.05,Yes
H,301,1,2,2,0.0022890567779541,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,302,1,2,2,0.00228285789489746,0.5,0.5,1,2,0.05,0.05,Yes
H,303,1,2,2,0.00226211547851562,0.515625,0.484375,1,2,0.05,0.05,Yes
H,304,1,2,2,0.00235772132873535,0.4814453125,0.5185546875,1,2,0.05,0.05,Yes
H,305,1,2,2,0.00228357315063476,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,306,1,2,2,0.00236153602600097,0.4892578125,0.5107421875,1,2,0.05,0.05,Yes
H,307,1,2,2,0.00230908393859863,0.517578125,0.482421875,1,2,0.05,0.05,Yes
H,308,1,2,2,0.00231838226318359,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,309,1,2,2,0.00226998329162597,0.48046875,0.51953125,1,2,0.05,0.05,Yes
H,310,1,2,2,0.00227522850036621,0.5244140625,0.4755859375,1,2,0.05,0.05,Yes
H,311,1,2,2,0.00239801406860351,0.4716796875,0.5283203125,1,2,0.05,0.05,Yes
H,312,1,2,2,0.00220990180969238,0.513671875,0.486328125,1,2,0.05,0.05,Yes
H,313,1,2,2,0.00225019454956054,0.4912109375,0.5087890625,1,2,0.05,0.05,Yes
H,314,1,2,2,0.00231337547302246,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,315,1,2,2,0.00231838226318359,0.5087890625,0.4912109375,1,2,0.05,0.05,Yes
H,316,1,2,2,0.00233340263366699,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,317,1,2,2,0.00219011306762695,0.517578125,0.482421875,1,2,0.05,0.05,Yes
H,318,1,2,2,0.00230598449707031,0.4931640625,0.5068359375,1,2,0.05,0.05,Yes
H,319,1,2,2,0.00233769416809082,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,320,1,2,2,0.0021979808807373,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,321,1,2,2,0.00226950645446777,0.5087890625,0.4912109375,1,2,0.05,0.05,Yes
H,322,1,2,2,0.00232338905334472,0.4931640625,0.5068359375,1,2,0.05,0.05,Yes
H,323,1,2,2,0.00232219696044921,0.5224609375,0.4775390625,1,2,0.05,0.05,Yes
H,324,1,2,2,0.00224590301513671,0.5322265625,0.4677734375,1,2,0.05,0.05,Yes
H,325,1,2,2,0.00227928161621093,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,326,1,2,2,0.00235629081726074,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,327,1,2,2,0.002288818359375,0.4951171875,0.5048828125,1,2,0.05,0.05,Yes
H,328,1,2,2,0.00237727165222167,0.5087890625,0.4912109375,1,2,0.05,0.05,Yes
H,329,1,2,2,0.00228834152221679,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,330,1,2,2,0.00234818458557128,0.482421875,0.517578125,1,2,0.05,0.05,Yes
H,331,1,2,2,0.00231671333312988,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,332,1,2,2,0.00230717658996582,0.4921875,0.5078125,1,2,0.05,0.05,Yes
H,333,1,2,2,0.00222206115722656,0.48828125,0.51171875,1,2,0.05,0.05,Yes
H,334,1,2,2,0.00229144096374511,0.505859375,0.494140625,1,2,0.05,0.05,Yes
H,335,1,2,2,0.00236487388610839,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,336,1,2,2,0.0022439956665039,0.5234375,0.4765625,1,2,0.05,0.05,Yes
H,337,1,2,2,0.00229501724243164,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,338,1,2,2,0.0022134780883789,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,339,1,2,2,0.00229239463806152,0.5205078125,0.4794921875,1,2,0.05,0.05,Yes
H,340,1,2,2,0.00273442268371582,0.5400390625,0.4599609375,1,2,0.05,0.05,Yes
H,341,1,2,2,0.0023653507232666,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,342,1,2,2,0.00235414505004882,0.5146484375,0.4853515625,1,2,0.05,0.05,Yes
H,343,1,2,2,0.0023353099822998,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,344,1,2,2,0.00231051445007324,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,345,1,2,2,0.00236916542053222,0.515625,0.484375,1,2,0.05,0.05,Yes
H,346,1,2,2,0.00225687026977539,0.4990234375,0.5009765625,1,2,0.05,0.05,Yes
H,347,1,2,2,0.00232887268066406,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,348,1,2,2,0.00233030319213867,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,349,1,2,2,0.00226449966430664,0.5,0.5,1,2,0.05,0.05,Yes
H,350,1,2,2,0.00231647491455078,0.517578125,0.482421875,1,2,0.05,0.05,Yes
H,351,1,2,2,0.00225353240966796,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,352,1,2,2,0.00234222412109375,0.5283203125,0.4716796875,1,2,0.05,0.05,Yes
H,353,1,2,2,0.00221848487854003,0.5126953125,0.4873046875,1,2,0.05,0.05,Yes
H,354,1,2,2,0.00229763984680175,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,355,1,2,2,0.00223064422607421,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,356,1,2,2,0.00226378440856933,0.5263671875,0.4736328125,1,2,0.05,0.05,Yes
H,357,1,2,2,0.00230073928833007,0.513671875,0.486328125,1,2,0.05,0.05,Yes
H,358,1,2,2,0.00225543975830078,0.525390625,0.474609375,1,2,0.05,0.05,Yes
H,359,1,2,2,0.00223422050476074,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,360,1,2,2,0.00216126441955566,0.4951171875,0.5048828125,1,2,0.05,0.05,Yes
H,361,1,2,2,0.00224971771240234,0.48828125,0.51171875,1,2,0.05,0.05,Yes
H,362,1,2,2,0.00233316421508789,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,363,1,2,2,0.00226426124572753,0.5,0.5,1,2,0.05,0.05,Yes
H,364,1,2,2,0.00234913825988769,0.48046875,0.51953125,1,2,0.05,0.05,Yes
H,365,1,2,2,0.00231671333312988,0.4990234375,0.5009765625,1,2,0.05,0.05,Yes
H,366,1,2,2,0.00229954719543457,0.4892578125,0.5107421875,1,2,0.05,0.05,Yes
H,367,1,2,2,0.00235366821289062,0.482421875,0.517578125,1,2,0.05,0.05,Yes
H,368,1,2,2,0.00232172012329101,0.513671875,0.486328125,1,2,0.05,0.05,Yes
H,369,1,2,2,0.00234770774841308,0.5205078125,0.4794921875,1,2,0.05,0.05,Yes
H,370,1,2,2,0.00237941741943359,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,371,1,2,2,0.00226664543151855,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,372,1,2,2,0.00231719017028808,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,373,1,2,2,0.00230002403259277,0.4892578125,0.5107421875,1,2,0.05,0.05,Yes
H,374,1,2,2,0.00232839584350585,0.4853515625,0.5146484375,1,2,0.05,0.05,Yes
H,375,1,2,2,0.0023047924041748,0.486328125,0.513671875,1,2,0.05,0.05,Yes
H,376,1,2,2,0.00234723091125488,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,377,1,2,2,0.00223636627197265,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,378,1,2,2,0.00230050086975097,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,379,1,2,2,0.00220108032226562,0.5263671875,0.4736328125,1,2,0.05,0.05,Yes
H,380,1,2,2,0.00232243537902832,0.486328125,0.513671875,1,2,0.05,0.05,Yes
H,381,1,2,2,0.00231146812438964,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,382,1,2,2,0.0022900104522705,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,383,1,2,2,0.00229954719543457,0.4892578125,0.5107421875,1,2,0.05,0.05,Yes
H,384,1,2,2,0.00227546691894531,0.478515625,0.521484375,1,2,0.05,0.05,Yes
H,385,1,2,2,0.00223588943481445,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,386,1,2,2,0.00275897979736328,0.5146484375,0.4853515625,1,2,0.05,0.05,Yes
H,387,1,2,2,0.00228190422058105,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,388,1,2,2,0.00226688385009765,0.517578125,0.482421875,1,2,0.05,0.05,Yes
H,389,1,2,2,0.0022139549255371,0.5400390625,0.4599609375,1,2,0.05,0.05,Yes
H,390,1,2,2,0.00230574607849121,0.4794921875,0.5205078125,1,2,0.05,0.05,Yes
H,391,1,2,2,0.00224518775939941,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,392,1,2,2,0.00231742858886718,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,393,1,2,2,0.00347280502319335,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,394,1,2,2,0.00233173370361328,0.4990234375,0.5009765625,1,2,0.05,0.05,Yes
H,395,1,2,2,0.00221705436706542,0.4951171875,0.5048828125,1,2,0.05,0.05,Yes
H,396,1,2,2,0.00220894813537597,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,397,1,2,2,0.00225734710693359,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,398,1,2,2,0.00225162506103515,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,399,1,2,2,0.00227308273315429,0.470703125,0.529296875,1,2,0.05,0.05,Yes
H,400,1,2,2,0.00223660469055175,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,401,1,2,2,0.00233840942382812,0.4951171875,0.5048828125,1,2,0.05,0.05,Yes
H,402,1,2,2,0.00219273567199707,0.533203125,0.466796875,1,2,0.05,0.05,Yes
H,403,1,2,2,0.00214886665344238,0.509765625,0.490234375,1,2,0.05,0.05,Yes
H,404,1,2,2,0.00225186347961425,0.47265625,0.52734375,1,2,0.05,0.05,Yes
H,405,1,2,2,0.00224637985229492,0.4755859375,0.5244140625,1,2,0.05,0.05,Yes
H,406,1,2,2,0.00227141380310058,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,407,1,2,2,0.00222611427307128,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,408,1,2,2,0.00221657752990722,0.486328125,0.513671875,1,2,0.05,0.05,Yes
H,409,1,2,2,0.00225114822387695,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,410,1,2,2,0.00223493576049804,0.4755859375,0.5244140625,1,2,0.05,0.05,Yes
H,411,1,2,2,0.00221848487854003,0.50390625,0.49609375,1,2,0.05,0.05,Yes
H,412,1,2,2,0.00224542617797851,0.509765625,0.490234375,1,2,0.05,0.05,Yes
H,413,1,2,2,0.00225234031677246,0.478515625,0.521484375,1,2,0.05,0.05,Yes
H,414,1,2,2,0.00224900245666503,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,415,1,2,2,0.00228619575500488,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,416,1,2,2,0.00219225883483886,0.5166015625,0.4833984375,1,2,0.05,0.05,Yes
H,417,1,2,2,0.00238299369812011,0.50390625,0.49609375,1,2,0.05,0.05,Yes
H,418,1,2,2,0.00219035148620605,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,419,1,2,2,0.00222134590148925,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,420,1,2,2,0.00220870971679687,0.5087890625,0.4912109375,1,2,0.05,0.05,Yes
H,421,1,2,2,0.00223183631896972,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,422,1,2,2,0.00217771530151367,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,423,1,2,2,0.0022742748260498,0.490234375,0.509765625,1,2,0.05,0.05,Yes
H,424,1,2,2,0.00229263305664062,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,425,1,2,2,0.00237560272216796,0.4853515625,0.5146484375,1,2,0.05,0.05,Yes
H,426,1,2,2,0.0022597312927246,0.484375,0.515625,1,2,0.05,0.05,Yes
H,427,1,2,2,0.00231170654296875,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,428,1,2,2,0.00226140022277832,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,429,1,2,2,0.00225186347961425,0.521484375,0.478515625,1,2,0.05,0.05,Yes
H,430,1,2,2,0.00229310989379882,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,431,1,2,2,0.00221514701843261,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,432,1,2,2,0.00223445892333984,0.5126953125,0.4873046875,1,2,0.05,0.05,Yes
H,433,1,2,2,0.00233030319213867,0.52734375,0.47265625,1,2,0.05,0.05,Yes
H,434,1,2,2,0.00225663185119628,0.4912109375,0.5087890625,1,2,0.05,0.05,Yes
H,435,1,2,2,0.00222373008728027,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,436,1,2,2,0.00222492218017578,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,437,1,2,2,0.0022597312927246,0.5224609375,0.4775390625,1,2,0.05,0.05,Yes
H,438,1,2,2,0.00230145454406738,0.5146484375,0.4853515625,1,2,0.05,0.05,Yes
H,439,1,2,2,0.00237131118774414,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,440,1,2,2,0.00223374366760253,0.5283203125,0.4716796875,1,2,0.05,0.05,Yes
H,441,1,2,2,0.0123209953308105,0.466796875,0.533203125,1,2,0.05,0.05,Yes
H,442,1,2,2,0.0131325721740722,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,443,1,2,2,0.00775337219238281,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,444,1,2,2,0.0134124755859375,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,445,1,2,2,0.0137455463409423,0.5439453125,0.4560546875,1,2,0.05,0.05,Yes
H,446,1,2,2,0.0146303176879882,0.48828125,0.51171875,1,2,0.05,0.05,Yes
H,447,1,2,2,0.0147337913513183,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,448,1,2,2,0.0149071216583251,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,449,1,2,2,0.0152053833007812,0.4892578125,0.5107421875,1,2,0.05,0.05,Yes
H,450,1,2,2,0.0146465301513671,0.4794921875,0.5205078125,1,2,0.05,0.05,Yes
H,451,1,2,2,0.0154168605804443,0.537109375,0.462890625,1,2,0.05,0.05,Yes
H,452,1,2,2,0.0145978927612304,0.5,0.5,1,2,0.05,0.05,Yes
H,453,1,2,2,0.014920949935913,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,454,1,2,2,0.0154838562011718,0.4736328125,0.5263671875,1,2,0.05,0.05,Yes
H,455,1,2,2,0.0147721767425537,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,456,1,2,2,0.00221180915832519,0.5166015625,0.4833984375,1,2,0.05,0.05,Yes
H,457,1,2,2,0.0022280216217041,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,458,1,2,2,0.0022282600402832,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,459,1,2,2,0.00221681594848632,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,460,1,2,2,0.00227046012878417,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,461,1,2,2,0.00220441818237304,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,462,1,2,2,0.00225305557250976,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,463,1,2,2,0.00223207473754882,0.5,0.5,1,2,0.05,0.05,Yes
H,464,1,2,2,0.00222301483154296,0.52734375,0.47265625,1,2,0.05,0.05,Yes
H,465,1,2,2,0.00222492218017578,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,466,1,2,2,0.00228166580200195,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,467,1,2,2,0.00227069854736328,0.515625,0.484375,1,2,0.05,0.05,Yes
H,468,1,2,2,0.00225138664245605,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,469,1,2,2,0.00225567817687988,0.529296875,0.470703125,1,2,0.05,0.05,Yes
H,470,1,2,2,0.00225830078125,0.5361328125,0.4638671875,1,2,0.05,0.05,Yes
H,471,1,2,2,0.00227260589599609,0.5341796875,0.4658203125,1,2,0.05,0.05,Yes
H,472,1,2,2,0.0023813247680664,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,473,1,2,2,0.00232982635498046,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,474,1,2,2,0.00235533714294433,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,475,1,2,2,0.00228714942932128,0.5283203125,0.4716796875,1,2,0.05,0.05,Yes
H,476,1,2,2,0.00227856636047363,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,477,1,2,2,0.00223970413208007,0.517578125,0.482421875,1,2,0.05,0.05,Yes
H,478,1,2,2,0.00227332115173339,0.505859375,0.494140625,1,2,0.05,0.05,Yes
H,479,1,2,2,0.00220727920532226,0.4912109375,0.5087890625,1,2,0.05,0.05,Yes
H,480,1,2,2,0.00220894813537597,0.4921875,0.5078125,1,2,0.05,0.05,Yes
H,481,1,2,2,0.00219941139221191,0.4697265625,0.5302734375,1,2,0.05,0.05,Yes
H,482,1,2,2,0.0022435188293457,0.52734375,0.47265625,1,2,0.05,0.05,Yes
H,483,1,2,2,0.00220775604248046,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,484,1,2,2,0.00221157073974609,0.4853515625,0.5146484375,1,2,0.05,0.05,Yes
H,485,1,2,2,0.00222444534301757,0.529296875,0.470703125,1,2,0.05,0.05,Yes
H,486,1,2,2,0.00224685668945312,0.5439453125,0.4560546875,1,2,0.05,0.05,Yes
H,487,1,2,2,0.00226068496704101,0.486328125,0.513671875,1,2,0.05,0.05,Yes
H,488,1,2,2,0.00226235389709472,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,489,1,2,2,0.0022282600402832,0.5322265625,0.4677734375,1,2,0.05,0.05,Yes
H,490,1,2,2,0.00221776962280273,0.51953125,0.48046875,1,2,0.05,0.05,Yes
H,491,1,2,2,0.00220179557800292,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,492,1,2,2,0.00217223167419433,0.4921875,0.5078125,1,2,0.05,0.05,Yes
H,493,1,2,2,0.00220179557800292,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,494,1,2,2,0.00226640701293945,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,495,1,2,2,0.0022742748260498,0.486328125,0.513671875,1,2,0.05,0.05,Yes
H,496,1,2,2,0.00337529182434082,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,497,1,2,2,0.00253248214721679,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,498,1,2,2,0.00226974487304687,0.484375,0.515625,1,2,0.05,0.05,Yes
H,499,1,2,2,0.00235295295715332,0.4765625,0.5234375,1,2,0.05,0.05,Yes
H,500,1,2,2,0.00235605239868164,0.513671875,0.486328125,1,2,0.05,0.05,Yes
H,501,1,2,2,0.00232720375061035,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,502,1,2,2,0.00227046012878417,0.48828125,0.51171875,1,2,0.05,0.05,Yes
H,503,1,2,2,0.00225782394409179,0.5263671875,0.4736328125,1,2,0.05,0.05,Yes
H,504,1,2,2,0.00226020812988281,0.4736328125,0.5263671875,1,2,0.05,0.05,Yes
H,505,1,2,2,0.00229787826538085,0.4931640625,0.5068359375,1,2,0.05,0.05,Yes
H,506,1,2,2,0.0021975040435791,0.48046875,0.51953125,1,2,0.05,0.05,Yes
H,507,1,2,2,0.00272583961486816,0.482421875,0.517578125,1,2,0.05,0.05,Yes
H,508,1,2,2,0.00226640701293945,0.4775390625,0.5224609375,1,2,0.05,0.05,Yes
H,509,1,2,2,0.00237393379211425,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,510,1,2,2,0.00229358673095703,0.482421875,0.517578125,1,2,0.05,0.05,Yes
H,511,1,2,2,0.00226378440856933,0.490234375,0.509765625,1,2,0.05,0.05,Yes
H,512,1,2,2,0.00226044654846191,0.5078125,0.4921875,1,2,0.05,0.05,Yes
H,513,1,2,2,0.00223469734191894,0.4794921875,0.5205078125,1,2,0.05,0.05,Yes
H,514,1,2,2,0.00224256515502929,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,515,1,2,2,0.00223827362060546,0.5244140625,0.4755859375,1,2,0.05,0.05,Yes
H,516,1,2,2,0.00222110748291015,0.513671875,0.486328125,1,2,0.05,0.05,Yes
H,517,1,2,2,0.00228619575500488,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,518,1,2,2,0.00230097770690917,0.52734375,0.47265625,1,2,0.05,0.05,Yes
H,519,1,2,2,0.00224494934082031,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,520,1,2,2,0.00229144096374511,0.458984375,0.541015625,1,2,0.05,0.05,Yes
H,521,1,2,2,0.00228571891784667,0.4775390625,0.5224609375,1,2,0.05,0.05,Yes
H,522,1,2,2,0.00248384475708007,0.474609375,0.525390625,1,2,0.05,0.05,Yes
H,523,1,2,2,0.0022127628326416,0.505859375,0.494140625,1,2,0.05,0.05,Yes
H,524,1,2,2,0.00220775604248046,0.4853515625,0.5146484375,1,2,0.05,0.05,Yes
H,525,1,2,2,0.00234508514404296,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,526,1,2,2,0.00230073928833007,0.4951171875,0.5048828125,1,2,0.05,0.05,Yes
H,527,1,2,2,0.00228190422058105,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,528,1,2,2,0.00229907035827636,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,529,1,2,2,0.00225615501403808,0.5146484375,0.4853515625,1,2,0.05,0.05,Yes
H,530,1,2,2,0.00232386589050292,0.4912109375,0.5087890625,1,2,0.05,0.05,Yes
H,531,1,2,2,0.00366425514221191,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,532,1,2,2,0.00226879119873046,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,533,1,2,2,0.00224566459655761,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,534,1,2,2,0.00225996971130371,0.490234375,0.509765625,1,2,0.05,0.05,Yes
H,535,1,2,2,0.00234746932983398,0.4794921875,0.5205078125,1,2,0.05,0.05,Yes
H,536,1,2,2,0.00222444534301757,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,537,1,2,2,0.00267601013183593,0.5009765625,0.4990234375,1,2,0.05,0.05,Yes
H,538,1,2,2,0.00230979919433593,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,539,1,2,2,0.00234365463256835,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,540,1,2,2,0.00234556198120117,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,541,1,2,2,0.00226354598999023,0.4970703125,0.5029296875,1,2,0.05,0.05,Yes
H,542,1,2,2,0.00228285789489746,0.5029296875,0.4970703125,1,2,0.05,0.05,Yes
H,543,1,2,2,0.00238633155822753,0.5107421875,0.4892578125,1,2,0.05,0.05,Yes
H,544,1,2,2,0.00230574607849121,0.5166015625,0.4833984375,1,2,0.05,0.05,Yes
H,545,1,2,2,0.00221228599548339,0.501953125,0.498046875,1,2,0.05,0.05,Yes
H,546,1,2,2,0.0022430419921875,0.5146484375,0.4853515625,1,2,0.05,0.05,Yes
H,547,1,2,2,0.00236368179321289,0.470703125,0.529296875,1,2,0.05,0.05,Yes
H,548,1,2,2,0.00234770774841308,0.49609375,0.50390625,1,2,0.05,0.05,Yes
H,549,1,2,2,0.00224280357360839,0.4833984375,0.5166015625,1,2,0.05,0.05,Yes
H,550,1,2,2,0.00271248817443847,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,551,1,2,2,0.00227332115173339,0.4951171875,0.5048828125,1,2,0.05,0.05,Yes
H,552,1,2,2,0.0022592544555664,0.5068359375,0.4931640625,1,2,0.05,0.05,Yes
H,553,1,2,2,0.00223445892333984,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,554,1,2,2,0.00232744216918945,0.494140625,0.505859375,1,2,0.05,0.05,Yes
H,555,1,2,2,0.0023961067199707,0.50390625,0.49609375,1,2,0.05,0.05,Yes
H,556,1,2,2,0.0023047924041748,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,557,1,2,2,0.00227642059326171,0.498046875,0.501953125,1,2,0.05,0.05,Yes
H,558,1,2,2,0.00236225128173828,0.474609375,0.525390625,1,2,0.05,0.05,Yes
H,559,1,2,2,0.0022890567779541,0.51953125,0.48046875,1,2,0.05,0.05,Yes
H,560,1,2,2,0.00236964225769042,0.505859375,0.494140625,1,2,0.05,0.05,Yes
H,561,1,2,2,0.00234580039978027,0.4677734375,0.5322265625,1,2,0.05,0.05,Yes
H,562,1,2,2,0.00231313705444335,0.474609375,0.525390625,1,2,0.05,0.05,Yes
H,563,1,2,2,0.00241923332214355,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,564,1,2,2,0.00227308273315429,0.486328125,0.513671875,1,2,0.05,0.05,Yes
H,565,1,2,2,0.00239825248718261,0.509765625,0.490234375,1,2,0.05,0.05,Yes
H,566,1,2,2,0.00231528282165527,0.48828125,0.51171875,1,2,0.05,0.05,Yes
H,567,1,2,2,0.00224542617797851,0.482421875,0.517578125,1,2,0.05,0.05,Yes
H,568,1,2,2,0.00242042541503906,0.4716796875,0.5283203125,1,2,0.05,0.05,Yes
H,569,1,2,2,0.00226640701293945,0.4814453125,0.5185546875,1,2,0.05,0.05,Yes
H,570,1,2,2,0.00371408462524414,0.515625,0.484375,1,2,0.05,0.05,Yes
H,571,1,2,2,0.0022742748260498,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,572,1,2,2,0.00234770774841308,0.515625,0.484375,1,2,0.05,0.05,Yes
H,573,1,2,2,0.00229430198669433,0.5048828125,0.4951171875,1,2,0.05,0.05,Yes
H,574,1,2,2,0.00237274169921875,0.4755859375,0.5244140625,1,2,0.05,0.05,Yes
H,575,1,2,2,0.0023815631866455,0.4873046875,0.5126953125,1,2,0.05,0.05,Yes
H,576,1,2,2,0.00385308265686035,0.515625,0.484375,1,2,0.05,0.05,Yes
H,577,1,2,2,0.00242900848388671,0.51171875,0.48828125,1,2,0.05,0.05,Yes
H,578,1,2,2,0.00234484672546386,0.4794921875,0.5205078125,1,2,0.05,0.05,Yes
H,579,1,2,2,0.0023970603942871,0.513671875,0.486328125,1,2,0.05,0.05,Yes
